Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Special Banana Bread Recipe ,83,Candace,10 m,1 h,1 h 10 m,"shortening,white sugar,banana,egg,flour,salt,baking soda,cinnamon,clove,nutmeg,walnut","Preheat oven to 350 degrees F (175 degrees C). Spray two 9x5 inch loaf pans with non-stick cooking spray.**Cream the shortening and sugar until light. Beat in the eggs one at a time.**Sift together the flour, salt, baking soda, cinnamon, cloves, and nutmeg. Add to the shortening mixture and mix to combine.**Thoroughly mash the bananas. Stir bananas into the batter then stir in the walnuts. Pour the batter into the prepared pans.**Bake at 350 degrees F (175 degrees C) for 45 minutes to 1 hour or until a wooden skewer inserted near the center comes out clean. Check with a wooden skewer every 15 minutes after 45 minutes of baking. It can take up to 65 to 70 minutes to cook.**",7069,https://images.media-allrecipes.com/userphotos/250x250/17407.jpg
Injera Recipe ,26,Kevin Ryan,10 m,10 m,1 d 20 m,"yeast,honey,water,flour,baking soda",Dissolve yeast and honey in 1/4 cup of the water. Allow to proof and add the remainder of the water and the millet flour. Stir until smooth and then cover. Allow to stand at room temperature for 24 hours.**Stir the batter well and mix in the baking soda.**Heat a large non-stick skillet over medium heat. Pour about 1/3 cup of the batter into the pan in a spiral pattern to cover the bottom of the pan evenly. Tilt the pan to quickly even out the batter. Cover the pan and allow to cook for about 1 minute. The bread should not brown but rather rise slightly and very easy to remove. It is cooked only on one side. This top should be slightly moist. Remove to a platter and cool. Stack the cooked breads on a plate.**,7070,https://images.media-allrecipes.com/userphotos/250x250/651532.jpg
Pita Bread Recipe ,14,GODGIFU,30 m,20 m,50 m,"flour,pastry,water,yeast,applesauce,salt,white sugar,olive","^Dissolve the yeast and sugar in the warm water.**Combine the all-purpose flour, pastry flour and salt in a bowl. Stir in the yeast mixture and applesauce and knead. Dough shouldn^^t be sticky, but it shouldn^^t be dry either. If too sticky add 1 tablespoon of all-purpose flour till you get the right consistency. If too dry, add 1 tablespoons of water at a time till you get the right consistency.**Roll out into a rope and cut into 8 pieces. Shape each piece into a ball and roll out till it^^s anywhere from a 6 to 8 inch circle**There are two ways to cook pita bread. The flavor is a bit different with both.   To Bake Pita:  Preheat oven to 500 degrees F (260 degrees C) and put a pita on a wire cake rack. Toss in the rack and cook for 3 minutes or until the bread stops puffing up. When you take it out, smash down the pita (Careful, its hot!) and quickly put it in a plastic freezer bag.  To Fry Pita:  Heat olive oil in a skillet over high heat. When almost smoking, place a pita in the pan and cook for a few minutes on each side, till brown spots begin to appear. It should look something like a tortilla when you^^re done. Put in a plastic bag once it has cooled a bit.**^",7071,https://images.media-allrecipes.com/userphotos/560x315/3346005.jpg
Raisin Bread II Recipe ,36,Rob Wilson,5 m,3 h,3 h 15 m,"water,lard,yeast,raisin,bread,salt,cinnamon","Place ingredients in the bread machine pan in the order suggested by the manufacture**Select the Basic or White Bread setting. There is no need to select Fruit Bread setting, nor to add the raisins in later. Start the machine. After first knead, bread should be smooth, elastic, and dry to touch. Adjust if necessary with additional flour.**After baking, remove pan immediately. Rest for 10 minutes in the pan. Remove bread from the pan, and cool on a wire rack for 10 minutes before serving.**",7072,https://images.media-allrecipes.com/userphotos/560x315/59232.jpg
Hot Cross Buns II Recipe ,10,Michelle Chen,40 m,20 m,2 h 30 m,"yeast,milk,egg,butter,whole wheat,salt,nutmeg,currant,fruit,honey,flour,shortening,egg,milk","In a small bowl, sprinkle the yeast over half the warm milk. Let stand until creamy, about 15 minutes.**In another bowl, mix two eggs and butter into the remaining warm milk.**Place the whole wheat flour in a mixing bowl and add the salt, nutmeg, currants, and candied citrus peel. Make a well in the center and put in the yeast mixture, butter and egg mixture, and honey. When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and supple, about 8 minutes.**Lightly oil a large mixing bowl, place the dough in the bowl and turn to coat with oil. Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour. Meanwhile, make the crosses for the buns: Mix together 1 cup flour and 1/2 cup shortening to make a pastry. Roll out the pastry and cut in thin strips, set aside.**Deflate the dough and turn it out onto a lightly floured surface. Divide into 16 equal pieces and form into round buns. Place them on lightly greased baking sheets**Hanging the prepared strips of dough over the buns loosely so that they touch the baking sheets on each side. This allows for the expansion of the buns. Preheat oven to 400 degrees F (200 degrees C).**Beat together one egg and 1/4 cup plus 2 tablespoons milk. Brush the buns with this mixture and leave them in a warm place for 20 minutes to rise.**Place a tray of hot water in the bottom of the oven to make it steamy. This gives the buns a thin, soft crust. Bake the buns at 400 degrees F (200 degrees C)  for 20 minutes, or until they are golden-brown. Cool them on wire racks and serve them split and buttered.**",7074,https://images.media-allrecipes.com/userphotos/250x250/207097.jpg
Plain and Simple Sourdough Bread Recipe ,150,Jennifer,5 m,3 h,3 h 5 m,"water,sourdough,salt,bread,yeast",Add all ingredients in order suggested by your manufacturer.**Select white bread setting and push start.**,7075,https://images.media-allrecipes.com/userphotos/560x315/649351.jpg
Garlic and Herb Bread Recipe ,31,Sandy Speer,5 m,3 h,3 h 5 m,"water,milk,vegetable oil,white sugar,garlic,onion,basil,dill,celery,parsley,bread,yeast","For bread machine: Place all ingredients in bread pan as recommended by your manufacturer. Process on ""Regular"" or ""White Bread"" cycle. Remove promptly after baking cycle is complete.**",7076,https://images.media-allrecipes.com/userphotos/560x315/4557638.jpg
^Ron^^s Fruit Bread Recipe ^,4,Ron Evers,5 m,3 h,3 h 5 m,"water,egg,milk,honey,margarine,salt,bread,flour,cinnamon,nutmeg,ginger,spice,mace,cardamom,yeast,raisin,fruit","Place ingredients in order suggested by your manufacturer.**Select sweet bread setting. Add the raisins and mixed peel when the machine beeps, or 5 minutes before kneading is complete.**",7077,https://images.media-allrecipes.com/userphotos/250x250/284886.jpg
^Ron^^s Bread Machine White Recipe ^,217,Ron Evers,5 m,3 h,3 h 5 m,"water,egg,milk,white sugar,vegetable oil,salt,bread,flour,yeast","Place ingredients in order suggested by your manufacturer.**Select basic bread setting, normal crust.**",7078,https://images.media-allrecipes.com/userphotos/250x250/910644.jpg
Portuguese Sweet Bread I Recipe ,422,Jennifer Houde,5 m,3 h,3 h 5 m,"milk,egg,margarine,white sugar,salt,bread,yeast","Add ingredients in order suggested by your manufacturer.**Select ""sweet bread"" setting.**",7079,https://images.media-allrecipes.com/userphotos/560x315/2485663.jpg
Pizza Crust I Recipe ,159,Kathi,10 m,20 m,2 h 40 m,"water,salt,olive,flour,white sugar,yeast","Add ingredients in the order suggested by your manufacturer. Set bread-maker for dough setting and start machine. When the unit signals, remove dough.**Pat dough into 12x15-inch jelly roll pan or greased 12-inch round pizza pan. Let stand 10 minutes. Preheat oven to 400 degrees F (205 degrees C). Spread pizza sauce over dough. Sprinkle toppings over sauce. Bake 15-20 minutes, or until crust is golden brown.**",7080,https://images.media-allrecipes.com/userphotos/250x250/16574.jpg
Tomato Basil Sherry Bread Recipe ,4,KT Welch,5 m,3 h,3 h 5 m,"tomato,sherry,salt,bread,vegetable oil,basil,yeast,tomato","^Place all ingredients in the bread machine in order suggested by your manufacturer (except for the sun dried tomatoes).**Select regular setting, medium crust. At the beep or according to your manufacturer^^s suggestion add the sun dried tomatoes.**Remove immediately at end of baking cycle. Let cool and slice, spread with your favorite topping.**^",7081,https://images.media-allrecipes.com/userphotos/250x250/16277.jpg
"Onion, Garlic, Cheese Bread Recipe ",95,Steve Morrison,5 m,3 h,3 h 5 m,"water,bread,milk,white sugar,salt,margarine,yeast,garlic,onion,cheddar","Add water, flour, powdered milk, sugar, salt, butter or margarine and yeast into bread machine in the order suggested by your manufacturer. Set for basic cycle with the light crust.**When alert sound or when indicated by your manufacturer add the garlic powder, 2 tablespoons of the onion flakes and all of the shredded cheese. After the last knead sprinkle the remaining tablespoon of onion flakes over dough.**Enjoy hot and fresh bread.**",7082,https://images.media-allrecipes.com/userphotos/560x315/964906.jpg
Irish Soda Bread III Recipe ,13,Sharon Spencer,5 m,3 h,3 h 5 m,"water,margarine,white sugar,salt,bread,milk,caraway,yeast,raisin",Add ingredients in order suggested by your manufacturer. Select fruit bread or basic bread setting. Add raisins when indicated by your manufacturer.**,7083,https://images.media-allrecipes.com/userphotos/560x315/4464983.jpg
The All,3,Michelle L.,5 m,3 h,3 h 5 m,"water,salt,whole wheat,quinoa,flour,rosemary,yeast",Add ingredients in order suggested by your manufacturer. Select whole wheat setting.**,7084,https://images.media-allrecipes.com/images/79591.png
Sourdough Wheat Bread Recipe ,16,Mari,5 m,3 h,3 h 5 m,"sourdough,water,margarine,white sugar,salt,whole wheat,flour,yeast",Add ingredients in order suggested by your manufacturer. Select whole wheat setting.**,7085,https://images.media-allrecipes.com/userphotos/560x315/1454058.jpg
Basic British Scones Recipe ,224,Angela Martini,15 m,10 m,25 m,"flour,cream,baking soda,salt,margarine,white sugar,milk,milk","Preheat oven to 425 degrees F (220 degrees C). Line a baking sheet with parchment paper.**Sift the flour, cream of tartar, baking soda and salt into a bowl.**Rub in the butter until the mixture resembles fine breadcrumbs. Stir in the sugar and enough milk to mix to a soft dough.**Turn onto a floured surface, knead lightly and roll out to a 3/4-inch thickness. Cut into 2-inch rounds and place on the prepared baking sheet. Brush with milk to glaze.**Bake at 425 degrees F (220 degrees C) for 10 minutes then cool on a wire rack. Serve with butter or clotted cream and jam.**",7086,https://images.media-allrecipes.com/userphotos/250x250/661754.jpg
Yeast,39,Andrew Chin,5 m,45 m,50 m,"flour,white sugar,lemon","Preheat oven to 350 degrees F (175 degrees C). Grease one 9x5 inch loaf pan.**Combine the flour, sugar and carbonated beverage. Mix well and place into the prepared pan.**Bake at 350 degrees F (175 degrees C) for 45 minutes. Note: If using a sweetened carbonated beverage cut back on the sugar a little.**",7087,https://images.media-allrecipes.com/userphotos/560x315/1263480.jpg
Bread Bowls II Recipe ,8,Andrew Chin,10 m,20 m,13 h 20 m,bread,"Thaw bread dough.**Preheat oven to 375 degrees F (190 degrees C).**Divide bread dough into fourths. Roll each fourth into an 8 inch circle.**Brush the back of 4 oven-safe bowls with oil or cooking spray. Place bowls upside down on a baking sheet. Place dough circles on bowls. Brush edge of dough with water and fold it back into a ""hem"" to make a bowl rim.**Bake at 375 degrees F (190 degrees C) for 18 to 20 minutes.**",7088,https://images.media-allrecipes.com/userphotos/250x250/62348.jpg
Bread Sticks Recipe ,18,Andrew Chin,15 m,12 m,57 m,"dough,margarine,garlic,parmesan,sesame","Lightly grease one large baking sheet.**Divide each roll in half. Roll dough between hands to make a 4-inch long stick. Place sticks on the prepared baking sheet. Brush lightly with egg white or melted butter or margarine. Sprinkle with garlic salt. Sprinkle with parmesan cheese or sesame seeds. Cover and allow to rise until doubled in size, about 30 minutes.**Bake in a preheated 350 degrees F (175 degrees C) oven for 12 minutes or until golden brown. Do not overbake as these burn easily on the bottom.**",7089,https://images.media-allrecipes.com/userphotos/560x315/1061167.jpg
Banana Macadamia Nut Bread Recipe ,14,Barbara,5 m,3 h,3 h 5 m,"water,banana,margarine,egg,bread,white sugar,salt,yeast,macadamia nut",Place ingredient in bread machine in order suggested by your manufacturer. Select sweet bread setting and light crust. Add macadamia nuts when indicated by your manufacturer.**,7090,https://images.media-allrecipes.com/userphotos/560x315/3478894.jpg
Cinnamon Bread II Recipe ,79,Barbara,5 m,3 h,3 h 5 m,"water,margarine,bread,white sugar,salt,cinnamon,yeast,raisin",Place ingredients in order suggested by your manufacturer. Select the sweet bread and light crust settings. Add raisins when indicated by your manufacturer.**,7091,https://images.media-allrecipes.com/userphotos/250x250/401424.jpg
Homemade Wonderful Bread Recipe ,70,Danielle,10 m,3 h,3 h 25 m,"yeast,water,white sugar,flour,potato,milk,salt,white sugar,margarine,water","Whisk together the yeast, 1/4 cup warm water and sugar. Allow to sit for 15 minutes.**Add ingredients in the order suggested by your manufacturer, including the yeast mixture. Select the basic and light crust setting.**",7092,https://images.media-allrecipes.com/userphotos/560x315/27759.jpg
Spudnuts Recipe ,11,Robyn,20 m,20 m,1 h 40 m,"potato,milk,white sugar,shortening,salt,flour,lemon,lemon juice,water,yeast,egg,nutmeg","In a small saucepan, cover peeled potatoes with water. Bring water to a boil and cook until tender, about 15 minutes. Let cool and mash.**Scald the milk and add the sugar, shortening, 2 cups mashed potatoes and salt. Mix well.**In an upright mixer with a dough hook attachment. Add the potato mixture, flour, lemon juice, lemon zest, water, yeast eggs and nutmeg. Mix until well mixed, dough will be a bit sticky. Cover and let rise until doubled in size.**Roll dough out on a lightly floured surface and cut with a doughnut cutter. Place the cut doughnuts on a greased baking sheet, cover and let rise until doubled in size.**In a hot fryer or deep fry pan heat shortening or canola oil to 375 degrees F (190 degrees C). Carefully place 2 to 3 doughnuts in pan. Turn when lightly golden. Lift out when done and drain on paper towels. Glaze or roll in sugar.**",7093,https://images.media-allrecipes.com/userphotos/560x315/2082932.jpg
